Angle,V_bus,V_shunt,current,time,Angle.1,V_bus.1,V_shunt.1,current.1,time.1,Angle.2,V_bus.2,V_shunt.2,current.2,time.2,Angle.3,V_bus.3,V_shunt.3,current.3,time.3,Angle.4,V_bus.4,V_shunt.4,current.4,time.4,Angle.5,V_bus.5,V_shunt.5,current.5,time.5,Angle.6,V_bus.6,V_shunt.6,current.6,time.6,Angle.7,V_bus.7,V_shunt.7,current.7,time.7,Angle.8,V_bus.8,V_shunt.8,current.8,time.8,Angle.9,V_bus.9,V_shunt.9,current.9,time.9,Angle.10,V_bus.10,V_shunt.10,current.10,time.10,Angle.11,V_bus.11,V_shunt.11,current.11,time.11,Angle.12,V_bus.12,V_shunt.12,current.12,time.12,Angle.13,V_bus.13,V_shunt.13,current.13,time.13,Angle.14,V_bus.14,V_shunt.14,current.14,time.14,Angle.15,V_bus.15,V_shunt.15,current.15,time.15,Angle.16,V_bus.16,V_shunt.16,current.16,time.16,Angle.17,V_bus.17,V_shunt.17,current.17,time.17,Angle.18,V_bus.18,V_shunt.18,current.18,time.18,Angle.19,V_bus.19,V_shunt.19,current.19,time.19,Angle.20,V_bus.20,V_shunt.20,current.20,time.20,Angle.21,V_bus.21,V_shunt.21,current.21,time.21,Angle.22,V_bus.22,V_shunt.22,current.22,time.22,Angle.23,V_bus.23,V_shunt.23,current.23,time.23,Angle.24,V_bus.24,V_shunt.24,current.24,time.24,Angle.25,V_bus.25,V_shunt.25,current.25,time.25,Angle.26,V_bus.26,V_shunt.26,current.26,time.26,Angle.27,V_bus.27,V_shunt.27,current.27,time.27,Angle.28,V_bus.28,V_shunt.28,current.28,time.28,Angle.29,V_bus.29,V_shunt.29,current.29,time.29,Angle,V_bus,V_shunt,current,time
355.43,0.89,-0.01,-0.5,1.2076356410980225,355.43,0.86,5.72,56.7,1.112262487411499,355.43,0.87,12.02,120.8,1.0083563327789309,334.25,0.94,11.01,99.6,1.2135770320892334,55.02,0.87,13.48,139.2,1.198472023010254,112.15,0.86,14.3,96.2,1.0724432468414309,161.89,0.88,14.22,99.9,1.1775016784667969,116.89,0.93,12.87,109.1,1.1555252075195312,147.83,0.86,13.94,99.2,1.2281708717346191,266.4,0.85,14.48,92.1,0.0,271.14,0.88,14.42,102.8,1.0478637218475342,309.02,0.87,14.5,106.8,1.2086477279663086,314.38,0.86,9.18,119.9,1.2068188190460205,47.29,0.86,10.25,146.5,0.0065016746520996,159.87,0.84,11.56,90.0,0.0050022602081298,121.82,0.86,10.08,126.6,1.2098078727722168,172.79,0.86,10.97,133.5,1.0460660457611084,14.06,0.88,11.23,110.6,1.2066664695739746,53.53,0.89,17.01,171.7,1.1527016162872314,187.21,0.9,12.87,174.6,1.0505716800689695,245.39,0.84,15.53,111.4,1.0677521228790283,227.9,0.85,16.73,104.2,0.9861924648284912,239.59,0.88,12.58,179.4,1.0750763416290283,156.01,0.9,17.57,144.2,1.143763780593872,69.52,0.88,15.49,146.3,0.9946236610412598,347.78,0.88,16.89,160.0,1.0433893203735352,136.23,0.86,17.0,138.5,1.1784892082214355,205.14,0.85,15.53,166.6,1.1983747482299805,114.96,0.89,17.58,161.6,0.9890892505645752,274.92,0.87,15.39,145.9,0.0030372142791748,280.11,0.88,15.85,133.8,0.9677159786224365
355.34,0.92,-0.01,-0.1,1.2264416217803955,355.43,0.86,5.72,57.0,1.1405227184295654,355.43,0.92,12.05,120.2,1.0397098064422607,328.71,0.91,8.89,88.7,1.2315247058868408,45.62,0.9,9.88,130.7,1.2096781730651855,98.09,0.86,10.41,94.3,1.0896673202514648,142.47,0.87,11.93,93.2,1.1987173557281494,93.16,0.88,9.5,116.7,1.1724092960357666,118.65,0.87,12.32,157.9,1.2550034523010254,12.22,0.86,16.01,107.8,0.9609336853027344,230.1,0.86,11.27,147.1,1.0766289234161377,262.35,0.86,15.75,82.7,1.2333862781524658,265.25,0.88,9.66,159.1,1.224987268447876,80.33,0.92,15.63,86.6,0.9656319618225098,100.99,0.87,11.29,101.6,0.0050022602081298,56.34,0.92,16.72,112.4,1.2270333766937256,102.22,0.89,12.84,162.7,1.0749425888061523,299.0,0.86,12.89,126.9,1.2352442741394043,332.93,0.88,12.58,102.2,1.1695454120635986,99.93,0.86,16.55,170.1,1.0831680297851562,151.7,0.85,14.16,118.0,1.0999324321746826,207.95,0.86,16.42,171.6,1.0164775848388672,135.97,0.86,13.39,136.0,1.1023097038269043,48.08,0.86,13.33,171.6,1.1774942874908447,51.06,0.85,16.53,126.7,1.0186996459960938,229.13,0.85,14.59,151.8,1.075915813446045,14.68,0.9,14.99,125.0,1.2075300216674805,76.29,0.85,16.27,159.8,1.2313218116760254,87.8,0.89,18.3,150.2,1.0174295902252195,16.81,0.9,14.2,137.1,0.0030372142791748,256.55,0.91,13.34,140.0,0.994542121887207
355.43,0.91,-0.04,-0.5,1.2599985599517822,355.43,0.88,5.69,57.2,1.158161163330078,355.43,0.92,12.06,120.5,1.0714340209960938,323.17,0.86,8.53,90.4,1.2634057998657229,36.91,0.85,10.68,119.1,1.2524259090423584,84.55,0.87,10.25,141.6,1.123389720916748,123.49,0.92,10.07,149.7,1.231212854385376,71.1,0.92,9.61,111.8,1.2053828239440918,88.86,0.9,9.96,103.5,1.2799079418182373,6.77,0.86,12.45,122.8,0.9911134243011476,188.61,0.85,10.3,140.4,1.0979092121124268,218.14,0.86,13.91,103.2,1.2627167701721191,215.6,0.84,14.63,133.1,1.2589104175567627,71.37,0.88,16.03,99.5,0.9869303703308104,271.58,0.85,9.37,164.0,0.960329294204712,352.0,0.86,15.47,158.4,1.2645325660705566,31.38,0.9,13.59,167.4,1.0959358215332031,221.75,0.92,17.41,166.0,1.2620618343353271,250.58,0.92,14.03,161.0,1.2060484886169434,15.21,0.85,17.63,157.2,1.1050841808319092,59.41,0.87,17.12,119.1,1.1171808242797852,110.39,0.83,12.6,129.6,1.0426652431488037,33.13,0.9,11.92,156.8,1.1249582767486572,301.29,0.91,12.92,179.5,1.193932294845581,303.84,0.91,16.37,141.9,1.047537088394165,110.57,0.9,14.81,134.9,1.0932750701904297,255.94,0.9,18.22,152.4,1.2381591796875,310.43,0.88,14.68,145.2,1.2606747150421145,317.99,0.86,18.21,154.2,1.0510156154632568,334.95,0.87,12.77,167.7,0.0030372142791748,226.93,0.94,14.48,164.5,1.0176410675048828
355.43,0.86,-0.04,-0.5,1.284888744354248,355.43,0.91,5.7,57.3,1.1905755996704102,355.43,0.89,12.03,120.5,1.1026954650878906,317.72,0.86,10.42,106.0,1.2904489040374756,27.42,0.89,10.13,115.8,1.2772762775421145,70.22,0.92,10.23,106.4,1.1393132209777832,103.27,0.9,15.07,104.4,1.2493767738342283,48.78,0.86,11.01,105.7,1.2321972846984863,60.73,0.84,9.59,113.8,1.3032786846160889,0.97,0.86,15.38,103.4,1.0078730583190918,147.22,0.9,14.22,109.4,1.1288528442382812,172.09,0.86,15.15,98.8,1.2872042655944824,164.79,0.87,8.67,138.3,1.280689001083374,62.4,0.83,9.38,166.8,1.01586651802063,261.56,0.86,9.8,158.6,0.983022928237915,285.29,0.85,9.51,159.5,1.279658317565918,321.33,0.86,16.31,172.0,1.1294498443603516,145.11,0.88,11.12,117.6,1.2788465023040771,167.78,0.86,14.45,123.5,1.2319302558898926,289.42,0.88,12.74,93.9,1.132472276687622,327.74,0.85,15.98,122.3,1.1519596576690674,11.95,0.89,14.83,168.7,1.0672917366027832,291.8,0.88,16.74,116.1,1.1558613777160645,191.69,0.9,15.78,143.0,1.2269079685211182,188.79,0.91,14.15,175.6,1.0716438293457031,351.56,0.89,12.13,131.3,1.130204439163208,133.59,0.87,14.42,160.8,1.2625141143798828,180.88,0.85,16.59,167.6,1.281599044799805,184.04,0.9,16.33,128.8,1.0678045749664309,192.74,0.86,14.58,141.0,0.0030372142791748,81.04,0.89,13.27,140.4,1.0493309497833252
355.43,0.87,-0.03,-0.4,1.3092138767242432,355.43,0.85,5.68,57.0,1.212355375289917,355.43,0.88,12.03,121.0,1.1258583068847656,312.19,0.88,12.75,115.7,1.3145701885223389,17.75,0.89,10.04,128.0,1.300786018371582,56.07,0.89,13.92,109.5,1.178014039993286,82.79,0.9,12.3,90.2,1.2804031372070312,25.58,0.92,11.92,124.6,1.2613224983215332,32.61,0.89,9.96,102.5,1.3273968696594238,332.14,0.84,10.52,149.9,1.04148530960083,106.61,0.86,15.04,88.0,1.1449387073516846,128.23,0.88,16.64,92.8,1.311251163482666,116.37,0.86,12.96,151.7,1.311794996261597,18.37,0.89,14.08,97.7,1.0316376686096191,251.37,0.85,10.45,114.8,1.010324478149414,221.84,0.9,12.86,89.8,1.3088459968566897,250.31,0.9,17.05,144.4,1.1537744998931885,69.08,0.87,10.55,112.6,1.3110976219177246,86.92,0.86,11.58,120.1,1.2608439922332764,204.79,0.85,10.64,119.8,1.1509346961975098,234.05,0.85,14.25,136.0,1.1709134578704834,276.15,0.86,14.15,105.9,1.0989341735839844,187.91,0.86,14.89,163.8,1.1754539012908936,83.23,0.86,14.33,173.5,1.2586090564727783,75.41,0.85,17.5,133.0,1.0979275703430176,232.56,0.86,11.63,138.4,1.1604161262512207,12.22,0.9,17.48,141.5,1.290238380432129,52.73,0.86,18.39,152.8,1.3013174533843994,51.15,0.89,17.57,157.6,1.1041302680969238,52.73,0.9,15.89,151.7,0.0030372142791748,297.6,0.87,15.56,149.1,1.0674693584442139
355.43,0.9,-0.02,-0.7,1.3263158798217771,355.43,0.9,5.7,56.6,1.2407841682434082,355.43,0.92,12.06,120.2,1.1500771045684814,306.39,0.86,10.14,113.1,1.34446120262146,8.7,0.9,9.42,101.5,1.3252482414245603,42.01,0.93,10.01,94.0,1.2024168968200684,64.07,0.9,12.15,90.2,1.3032000064849854,2.02,0.89,10.85,146.1,1.2721176147460938,3.6,0.95,9.51,154.8,1.3447320461273191,295.93,0.86,13.09,120.9,1.0733962059020996,66.88,0.88,10.9,130.7,1.1784098148345947,84.55,0.91,9.14,134.1,1.3334596157073977,65.3,0.92,15.18,91.6,1.332427978515625,325.55,0.88,9.39,173.0,1.065455198287964,192.22,0.9,8.06,152.0,1.0464847087860107,158.03,0.88,16.1,141.9,1.3419339656829834,178.59,0.9,16.46,125.8,1.1802010536193848,354.29,0.91,16.31,169.8,1.344252586364746,7.12,0.91,16.72,169.0,1.28312087059021,116.63,0.9,13.46,176.1,1.184506893157959,139.57,0.89,12.27,153.0,1.206209421157837,178.33,0.84,13.37,176.7,1.1160438060760498,84.81,0.9,16.91,149.0,1.2096800804138184,336.62,0.91,14.46,171.7,1.286696195602417,323.0,0.9,15.97,135.4,1.1187396049499512,113.99,0.92,14.26,139.0,1.1885921955108645,253.65,0.9,13.22,166.7,1.3078205585479736,287.14,0.88,15.53,170.9,1.3312385082244873,280.99,0.85,17.18,147.6,1.1176190376281738,274.92,0.87,15.39,145.9,0.0030372142791748,150.56,0.92,14.04,136.3,1.100499153137207
355.43,0.85,-0.03,-0.1,1.3595266342163086,355.43,0.88,5.71,56.8,1.2674739360809326,355.43,0.87,12.04,120.2,1.1804530620574951,300.67,0.9,8.06,66.8,1.360877275466919,0.09,0.87,12.1,111.0,1.3509774208068848,28.56,0.9,9.81,143.3,1.223315715789795,45.26,0.85,10.45,100.7,1.331837177276611,339.17,0.87,11.59,111.6,1.3093931674957275,336.53,0.9,15.78,104.1,1.3780863285064695,260.6,0.89,13.47,101.8,1.095064401626587,27.42,0.87,14.45,102.6,1.2045741081237793,42.01,0.89,13.06,141.4,1.3650882244110107,19.07,0.86,16.07,86.4,1.3582372665405271,271.58,0.92,16.06,113.4,1.097975254058838,133.07,0.89,8.38,165.9,1.0597379207611084,92.37,0.92,9.97,149.1,1.3586125373840332,108.02,0.86,15.43,112.0,1.1960673332214355,276.77,0.88,14.94,144.8,1.3620402812957764,290.83,0.88,12.95,105.1,1.3083224296569824,28.92,0.89,17.12,165.8,1.2120847702026367,47.02,0.86,13.1,116.2,1.2346761226654053,80.42,0.87,16.14,125.4,1.1508216857910156,344.18,0.88,11.37,173.1,1.2262413501739502,226.85,0.91,17.23,140.0,1.3147690296173096,208.13,0.91,15.09,166.0,1.148019313812256,355.17,0.9,13.38,155.7,1.2100207805633545,131.04,0.88,15.23,166.4,1.341357946395874,157.15,0.85,17.07,147.4,1.3646163940429688,147.04,0.9,15.9,170.7,1.1510047912597656,140.08,0.91,16.54,142.9,0.942406415939331,4.92,0.89,16.63,154.7,1.1176402568817139
355.43,0.93,-0.05,-0.4,1.3755741119384766,355.43,0.9,5.74,57.0,1.292104959487915,355.43,0.86,12.03,120.3,1.1960954666137695,295.84,0.87,10.17,96.2,1.394218921661377,351.12,0.95,11.31,92.2,1.3763198852539062,14.68,0.86,10.45,110.5,1.2395455837249756,25.93,0.86,10.77,144.6,1.3487446308135986,314.65,0.9,14.4,106.1,1.3390498161315918,305.86,0.85,10.33,142.3,1.4099290370941162,225.44,0.85,9.18,159.0,1.1214182376861572,346.38,0.84,10.65,156.0,1.2289860248565674,356.92,0.86,16.25,93.3,1.3839683532714844,330.56,0.91,9.79,113.5,1.3752877712249756,214.8,0.89,17.31,101.3,1.1148886680603027,74.44,0.84,10.87,125.7,1.093156099319458,31.73,0.9,17.43,121.8,1.384148120880127,36.21,0.9,14.43,124.0,1.236696720123291,199.69,0.86,9.92,104.3,1.3950238227844238,208.21,0.87,11.54,142.4,1.3337225914001465,302.78,0.85,13.55,114.7,1.2347962856292725,315.88,0.92,11.11,135.0,1.2589659690856934,345.32,0.86,10.37,169.7,1.1834661960601809,239.77,0.86,15.87,111.8,1.258681297302246,117.42,0.87,16.42,114.8,1.339163303375244,94.13,0.84,17.23,121.8,1.1787998676300049,235.72,0.87,14.16,166.9,1.2425079345703125,8.53,0.87,16.49,155.9,1.3692846298217771,28.65,0.88,15.76,135.5,1.3811898231506348,13.97,0.9,16.79,161.2,1.1804797649383545,16.61,0.92,13.22,165.2,0.9640114307403564,228.43,0.84,15.71,123.3,1.1512210369110107
355.43,0.87,-0.02,-0.4,1.4085566997528076,355.43,0.86,5.71,56.9,1.3124785423278809,355.43,0.84,12.06,120.5,1.2353847026824951,290.39,0.92,11.77,95.9,1.4202001094818115,341.81,0.91,11.64,110.2,1.4035134315490725,0.26,0.86,8.85,119.2,1.2728075981140137,5.71,0.86,11.0,144.9,1.382523775100708,290.3,0.9,10.25,127.0,1.355459451675415,275.63,0.91,10.39,144.5,1.4271116256713867,190.72,0.86,10.28,159.9,1.1413772106170654,304.89,0.86,10.66,121.6,1.2609186172485352,312.28,0.92,11.75,149.0,1.4164845943450928,281.25,0.89,9.14,100.9,1.4143409729003906,158.73,0.88,17.49,96.3,1.148651123046875,15.03,0.86,11.26,120.9,1.1214103698730469,326.69,0.85,11.45,169.3,1.4150073528289795,326.95,0.9,12.47,99.7,1.2610774040222168,125.24,0.91,12.43,133.4,1.411987066268921,125.77,0.87,17.0,151.3,1.3671998977661133,214.54,0.9,10.07,145.6,1.2674648761749268,221.84,0.9,10.01,153.8,1.2840969562530518,247.24,0.84,17.81,103.9,1.205730438232422,136.49,0.92,16.32,155.1,1.287076711654663,8.17,0.93,14.34,145.1,1.3601150512695312,343.3,0.91,16.62,146.4,1.2028813362121582,117.16,0.9,16.52,159.2,1.2715773582458496,254.71,0.89,16.29,129.9,1.3960957527160645,263.14,0.87,14.35,176.3,1.4145009517669678,244.25,0.86,13.95,183.4,1.2051424980163574,353.14,0.9,13.41,152.6,0.9838299751281738,82.27,0.87,13.91,148.2,1.181213140487671
355.43,0.92,-0.03,-0.5,1.436856031417847,355.43,0.87,5.69,56.8,1.340853929519653,355.43,0.86,12.13,121.3,1.263805627822876,284.85,0.88,9.9,88.6,1.4444067478179932,332.23,0.86,10.64,97.2,1.4285709857940674,346.82,0.87,11.09,108.4,1.2896697521209717,346.99,0.84,11.97,94.4,1.4098880290985107,266.57,0.85,11.18,131.1,1.389030694961548,245.21,0.91,12.16,99.1,1.460796594619751,154.95,0.88,15.29,110.1,1.1743600368499756,263.06,0.89,15.79,101.5,1.2895562648773191,265.43,0.9,13.99,115.3,1.4334161281585691,232.47,0.86,15.13,96.7,1.432624340057373,104.94,0.9,10.17,129.4,1.1785759925842283,314.38,0.87,9.52,166.0,1.1436488628387451,260.68,0.91,10.02,138.6,1.4423635005950928,257.96,0.86,10.8,91.8,1.2832326889038086,49.39,0.89,17.02,172.2,1.445056438446045,44.38,0.88,10.49,97.2,1.387102127075195,126.39,0.89,14.69,171.1,1.2948644161224363,128.23,0.86,9.77,166.9,1.311258316040039,148.54,0.9,11.76,177.2,1.2330410480499268,33.4,0.88,18.59,125.7,1.3086764812469482,266.31,0.88,11.61,171.7,1.39036226272583,228.25,0.9,12.92,177.5,1.2320420742034912,358.42,0.91,15.98,179.5,1.2924668788909912,132.36,0.85,16.06,161.6,1.4219591617584229,133.77,0.85,16.91,144.0,1.441903829574585,110.39,0.9,16.12,180.4,1.2339482307434082,329.24,0.88,15.61,119.2,1.012671709060669,299.97,0.9,13.91,134.1,1.2045795917510986
355.43,0.88,-0.04,-0.4,1.4686975479125977,355.43,0.89,5.69,57.0,1.3575050830841064,355.43,0.89,12.16,121.3,1.2918450832366943,279.76,0.95,10.43,96.1,1.4612810611724854,322.73,0.9,10.24,103.3,1.4572491645812988,331.88,0.86,13.09,147.3,1.3297154903411863,327.39,0.88,9.87,120.6,1.431992530822754,242.75,0.94,14.74,104.0,1.4216856956481934,215.86,0.86,10.52,128.0,1.4779646396636963,120.15,0.85,10.72,119.8,1.1942038536071775,221.92,0.86,12.38,105.8,1.310668706893921,218.94,0.85,16.41,94.1,1.4687433242797852,182.72,0.86,14.13,139.3,1.458085536956787,49.31,0.88,9.64,160.6,1.201423406600952,255.41,0.84,10.15,166.3,1.177250623703003,193.97,0.91,12.91,96.7,1.4722058773040771,189.32,0.89,11.46,93.9,1.3131482601165771,333.46,0.87,14.88,147.6,1.4616785049438477,327.22,0.88,15.57,170.6,1.4165472984313965,39.55,0.85,18.19,171.3,1.3212840557098389,38.76,0.87,15.27,108.8,1.3344194889068604,51.24,0.86,13.43,147.5,1.2644035816192627,292.5,0.86,12.22,178.8,1.3411879539489746,156.71,0.86,12.49,160.9,1.4219717979431152,114.08,0.88,13.08,149.7,1.260768175125122,239.15,0.88,16.07,178.8,1.309969186782837,10.72,0.88,16.74,138.4,1.4467575550079346,5.19,0.86,17.77,169.6,1.46608304977417,335.21,0.9,16.96,163.4,1.2643017768859863,193.1,0.88,12.8,154.0,1.0471856594085691,152.67,0.84,14.57,134.8,1.2344670295715332
355.43,0.88,-0.03,-0.2,1.4920876026153564,355.43,0.91,5.69,57.1,1.3904540538787842,355.43,0.86,12.1,120.8,1.316732406616211,274.66,0.9,11.25,104.2,1.494302749633789,312.8,0.9,9.27,100.6,1.476299285888672,316.85,0.86,10.53,125.0,1.3561124801635742,307.62,0.86,11.12,150.1,1.4487543106079102,218.85,0.9,10.75,123.1,1.4424116611480713,185.89,0.91,14.66,100.6,1.5149052143096924,85.08,0.86,11.75,124.5,1.2256243228912354,180.53,0.88,10.59,168.0,1.3289029598236084,174.38,0.86,10.76,156.1,1.495083570480347,132.1,0.89,11.5,93.9,1.4913523197174072,356.48,0.91,11.54,90.9,1.2280511856079102,193.18,0.86,13.56,135.7,1.202195405960083,130.96,0.86,15.67,153.6,1.4932281970977783,120.94,0.89,10.11,95.9,1.3368678092956543,256.29,0.92,11.13,108.0,1.4953830242156982,244.69,0.9,13.52,112.8,1.4440820217132568,313.24,0.92,14.24,138.9,1.3491439819335938,306.83,0.88,13.02,123.4,1.3647849559783936,315.7,0.83,15.19,145.8,1.2828128337860107,188.26,0.92,13.47,131.9,1.3586695194244385,49.04,0.9,16.19,119.0,1.443317413330078,0.0,0.88,15.7,144.5,1.2850980758666992,120.5,0.86,17.68,156.9,1.343488693237305,252.33,0.89,16.18,156.5,1.4752745628356934,244.6,0.86,14.68,165.5,1.4979534149169922,200.92,0.88,14.39,165.7,1.2900454998016355,52.82,0.92,17.38,127.4,1.0631473064422607,6.06,0.86,15.14,153.7,1.258955478668213
355.43,0.92,-0.03,-0.5,1.5130136013031006,355.43,0.86,5.7,57.4,1.4127814769744873,355.43,0.93,12.07,120.8,1.338993787765503,268.95,0.86,11.47,94.7,1.5225610733032229,303.22,0.87,10.64,110.7,1.5084545612335205,302.26,0.87,10.46,90.1,1.3728561401367188,287.23,0.91,12.28,95.6,1.481924533843994,194.68,0.87,11.71,142.2,1.474457025527954,156.27,0.91,10.02,145.6,1.527663230895996,50.71,0.87,12.46,136.8,1.257328987121582,139.13,0.89,11.32,117.3,1.3642008304595947,128.41,0.89,12.47,123.2,1.5184006690979004,83.5,0.85,11.34,86.4,1.5081279277801514,301.64,0.9,15.81,137.8,1.2571299076080322,132.19,0.88,17.34,90.4,1.227153778076172,65.21,0.86,8.93,133.3,1.5259552001953125,53.0,0.84,11.63,105.0,1.3627028465270996,178.68,0.88,11.33,109.4,1.5283770561218262,161.89,0.88,12.16,129.9,1.4686875343322754,224.91,0.9,8.88,123.0,1.3685801029205322,213.4,0.86,11.26,143.7,1.3839948177337646,217.27,0.88,12.4,155.1,1.3159606456756592,85.17,0.89,11.32,139.6,1.3915269374847412,302.34,0.89,13.98,146.9,1.475203514099121,252.42,0.9,18.16,132.8,1.310863971710205,2.02,0.9,17.65,157.7,1.373518943786621,129.81,0.86,12.39,167.5,1.495560884475708,115.05,0.83,16.51,149.6,1.519360065460205,68.73,0.91,13.65,159.3,1.3170135021209717,275.71,0.88,15.6,162.7,1.0962400436401367,229.57,0.88,15.56,156.3,1.2840166091918945
355.43,0.87,-0.03,-0.6,1.5418579578399658,355.43,0.86,5.68,57.5,1.4403295516967771,355.43,0.9,12.05,120.6,1.3708491325378418,263.14,0.86,6.52,56.1,1.544527530670166,293.38,0.86,9.85,112.6,1.5288701057434082,287.93,0.86,11.34,149.2,1.4072341918945312,267.8,0.88,9.77,83.3,1.5103178024291992,170.51,0.95,14.75,98.4,1.489990472793579,126.83,0.88,14.28,106.4,1.5609557628631592,15.91,0.89,13.42,153.8,1.2799415588378906,98.7,0.86,10.99,163.4,1.3962862491607666,82.35,0.85,9.92,162.3,1.538356065750122,36.21,0.88,9.32,98.0,1.5416641235351562,245.21,0.86,13.4,157.2,1.2816104888916016,73.3,0.92,15.3,126.2,1.2555880546569824,3.69,0.88,16.87,164.3,1.5420398712158203,343.21,0.86,11.11,91.9,1.3915328979492188,102.66,0.86,15.93,156.2,1.5455389022827148,81.04,0.86,17.52,171.6,1.4984607696533203,140.36,0.86,13.71,142.2,1.4013526439666748,119.53,0.88,10.61,158.9,1.4175705909729004,119.71,0.88,15.72,130.1,1.3331801891326904,344.62,0.86,17.37,109.6,1.424076795578003,192.66,0.86,13.34,165.8,1.4939634799957275,137.55,0.85,16.26,130.6,1.331691026687622,251.89,0.86,14.38,142.0,1.4003171920776367,7.91,0.87,13.22,157.2,1.5243027210235596,345.23,0.86,14.45,151.1,1.5482096672058103,299.0,0.9,17.82,131.8,1.3341209888458252,134.56,0.87,14.91,157.8,1.113161563873291,83.32,0.82,14.22,150.2,1.3006932735443115
355.43,0.89,-0.05,-0.1,1.5587477684020996,355.43,0.86,5.68,57.0,1.4635155200958252,355.43,0.86,12.08,121.4,1.386592149734497,258.13,0.88,9.54,96.0,1.561051845550537,284.06,0.89,11.49,136.0,1.560206174850464,273.6,0.86,8.88,106.8,1.4276790618896484,249.35,0.91,10.27,85.7,1.532381296157837,147.48,0.91,10.29,140.4,1.5227954387664795,97.29,0.92,10.63,101.2,1.5944156646728516,341.81,0.86,9.14,98.8,1.3070495128631592,59.15,0.86,14.75,138.1,1.4175589084625244,40.25,0.86,14.75,105.6,1.567085027694702,350.77,0.89,9.74,121.3,1.558069944381714,188.61,0.93,11.39,158.1,1.3015635013580322,14.15,0.89,15.45,119.6,1.2817001342773438,302.34,0.85,12.84,167.4,1.5762698650360107,274.66,0.86,9.01,97.9,1.4125609397888184,25.4,0.92,16.54,154.5,1.5785551071166992,1.05,0.9,13.38,111.8,1.5173161029815674,53.35,0.86,13.46,173.2,1.42183256149292,26.54,0.9,12.57,154.4,1.434230089187622,21.8,0.82,11.31,163.6,1.3666703701019287,241.08,0.9,15.25,172.3,1.442365646362305,84.02,0.9,14.96,123.5,1.5225820541381836,23.55,0.9,15.16,145.7,1.3657073974609375,132.89,0.92,12.63,134.6,1.4306402206420898,253.83,0.89,17.9,141.3,1.5408968925476074,215.51,0.88,16.89,162.0,1.5775771141052246,165.59,0.88,15.56,168.2,1.3676514625549316,353.58,0.92,13.12,149.5,1.153165578842163,301.03,0.92,13.46,150.3,1.3341429233551025
355.43,0.9,-0.05,-0.4,1.5920250415802002,355.43,0.9,5.71,57.1,1.4907951354980469,355.43,0.89,12.08,120.6,1.4177260398864746,252.86,0.92,12.16,104.6,1.603709697723389,274.39,0.85,10.46,127.2,1.5924923419952393,259.54,0.87,13.86,123.3,1.4562771320343018,229.92,0.9,8.55,128.0,1.565450668334961,123.84,0.88,11.81,132.7,1.538543701171875,68.64,0.89,10.45,159.5,1.6221764087677002,308.41,0.89,13.87,155.0,1.33453369140625,19.25,0.88,13.55,149.7,1.444920539855957,354.9,0.86,16.82,96.0,1.6001203060150146,301.11,0.89,12.97,89.4,1.5909476280212402,132.71,0.9,9.75,141.7,1.3313837051391602,313.42,0.88,16.16,85.6,1.3024752140045166,235.81,0.88,10.93,125.2,1.6042015552520752,208.48,0.91,9.85,102.9,1.4395906925201416,310.08,0.88,12.51,117.6,1.6108858585357666,284.94,0.87,13.25,138.9,1.551215887069702,327.04,0.9,17.61,133.9,1.4509937763214111,294.96,0.86,11.87,165.3,1.467660427093506,285.91,0.86,16.65,103.4,1.394627332687378,136.85,0.88,12.18,155.3,1.4751911163330078,337.06,0.89,12.06,159.1,1.5438098907470703,272.02,0.88,17.13,171.8,1.3850679397583008,14.68,0.9,15.55,175.2,1.4433116912841797,131.75,0.85,16.5,148.7,1.5746002197265625,86.84,0.84,18.19,155.0,1.5984394550323486,34.01,0.95,18.73,158.8,1.3987715244293213,210.94,0.89,16.12,148.0,1.1834652423858645,153.72,0.88,14.11,118.7,1.363063097000122
355.43,0.86,-0.03,-0.4,1.614628791809082,355.43,0.86,5.73,56.9,1.513219118118286,355.43,0.91,12.07,120.4,1.4424920082092283,246.97,0.88,10.29,104.3,1.626645803451538,264.81,0.91,13.97,125.6,1.6131854057312012,244.78,0.86,10.15,144.3,1.488872528076172,210.41,0.86,13.23,140.6,1.5823676586151123,99.76,0.91,14.34,106.2,1.572317123413086,39.73,0.86,13.54,112.9,1.6440198421478271,272.29,0.92,8.61,103.0,1.359415054321289,339.08,0.85,14.84,129.9,1.46246337890625,309.38,0.88,11.77,136.1,1.617135524749756,251.37,0.86,16.2,100.1,1.62035870552063,79.28,0.85,16.31,122.1,1.3632729053497314,254.27,0.92,16.07,87.8,1.327256441116333,170.07,0.89,9.12,103.0,1.6259074211120603,140.01,0.87,10.07,108.6,1.4683234691619873,232.29,0.86,9.14,95.9,1.632554531097412,201.97,0.91,15.0,149.2,1.5675573348999023,239.15,0.85,14.1,117.1,1.4809656143188477,201.18,0.9,11.81,172.5,1.5011494159698486,188.09,0.88,11.24,181.9,1.4194965362548828,34.01,0.87,10.86,158.0,1.4922494888305664,227.55,0.86,12.74,154.1,1.577507495880127,157.24,0.86,17.36,161.0,1.4154064655303955,259.01,0.85,17.78,162.2,1.4768948554992676,9.32,0.86,14.3,158.3,1.606980562210083,321.33,0.88,15.48,162.3,1.6315264701843262,263.76,0.91,17.77,171.0,1.4212243556976318,70.22,0.88,15.01,156.0,1.2076096534729004,7.65,0.84,15.2,147.9,1.3866643905639648
